06:30:45 [INFO] pixel (34, 45)  terminal (34, 22)
06:30:45 [INFO] pixel (34, 45)  terminal (34, 22)
06:30:45 [INFO] pixel (33, 45)  terminal (33, 22)
06:30:45 [INFO] pixel (32, 45)  terminal (32, 22)
06:30:45 [INFO] pixel (32, 44)  terminal (32, 22)
06:30:45 [INFO] pixel (32, 44)  terminal (32, 22)
06:30:45 [INFO] pixel (31, 44)  terminal (31, 22)
06:30:45 [INFO] pixel (31, 44)  terminal (31, 22)
06:30:45 [INFO] pixel (30, 44)  terminal (30, 22)
06:30:45 [INFO] pixel (30, 44)  terminal (30, 22)
06:30:46 [INFO] pixel (30, 45)  terminal (30, 22)
06:30:46 [INFO] pixel (29, 45)  terminal (29, 22)
06:30:46 [INFO] pixel (29, 45)  terminal (29, 22)
06:30:46 [INFO] pixel (28, 45)  terminal (28, 22)
06:30:46 [INFO] pixel (28, 46)  terminal (28, 23)
06:30:46 [INFO] pixel (28, 46)  terminal (28, 23)
06:30:46 [INFO] pixel (28, 47)  terminal (28, 23)
06:30:46 [INFO] pixel (27, 47)  terminal (27, 23)
06:30:46 [INFO] pixel (26, 47)  terminal (26, 23)
06:30:46 [INFO] pixel (26, 48)  terminal (26, 24)
06:30:46 [INFO] pixel (26, 48)  terminal (26, 24)
06:30:46 [INFO] pixel (25, 48)  terminal (25, 24)
06:30:46 [INFO] pixel (25, 49)  terminal (25, 24)
06:30:46 [INFO] pixel (26, 49)  terminal (26, 24)
06:30:46 [INFO] pixel (26, 49)  terminal (26, 24)
06:30:46 [INFO] pixel (25, 49)  terminal (25, 24)
06:30:46 [INFO] pixel (26, 49)  terminal (26, 24)
06:30:46 [INFO] pixel (26, 50)  terminal (26, 25)
06:30:46 [INFO] pixel (26, 50)  terminal (26, 25)
06:30:46 [INFO] pixel (25, 50)  terminal (25, 25)
06:30:46 [INFO] pixel (26, 50)  terminal (26, 25)
06:30:46 [INFO] pixel (26, 51)  terminal (26, 25)
06:30:46 [INFO] pixel (26, 51)  terminal (26, 25)
06:30:46 [INFO] pixel (26, 52)  terminal (26, 26)
06:30:47 [INFO] pixel (25, 52)  terminal (25, 26)
06:30:47 [INFO] pixel (25, 52)  terminal (25, 26)
06:30:47 [INFO] pixel (26, 52)  terminal (26, 26)
